generation,MeanFitness,MaxFitness,moastery_score,grass_penalty,min_figure_count,grass_score,tile_type_score,tile_open_score,tile_close_score
1270,2,2,1765,162,1,8520,5813,6941,9788
1271,2,2,1765,162,1,8520,5813,6941,9788
1272,2,2,1765,162,1,8520,5813,6941,9788
1273,2,2,1765,162,1,8520,5813,6941,9788
1274,2,2,1765,162,1,8520,5813,6941,9788
1275,2,2,1765,162,1,8520,5813,6941,9788
1276,2,2,1765,162,1,8520,5813,6941,9788
1277,2,2,1765,162,1,8520,5813,6941,9788
1278,2,2,1765,162,1,8520,5813,6941,9788
1279,2,2,1765,162,1,8520,5813,6941,9788
1280,2,2,1765,162,1,8520,5813,6941,9788
1281,2,2,1765,162,1,8520,5813,6941,9788
1282,2,2,1765,162,1,8520,5813,6941,9788
1283,2,2,1765,162,1,8520,5813,6941,9788
1284,2,2,1765,162,1,8520,5813,6941,9788
1285,2,2,1765,162,1,8520,5813,6941,9788
1286,2,2,1765,162,1,8520,5813,6941,9788
1287,2,2,1765,162,1,8520,5813,6941,9788
1288,2,2,1765,162,1,8520,5813,6941,9788
1289,2,2,1765,162,1,8520,5813,6941,9788
1290,2,2,1765,162,1,8520,5813,6941,9788
1291,2,2,1765,162,1,8520,5813,6941,9788
1292,2,2,1765,162,1,8520,5813,6941,9788
1293,2,2,1765,162,1,8520,5813,6941,9788
1294,2,2,1765,162,1,8520,5813,6941,9788
1295,2,2,1765,162,1,8520,5813,6941,9788
1296,2,2,1765,162,1,8520,5813,6941,9788
1297,2,2,1765,162,1,8520,5813,6941,9788
1298,2,2,1765,162,1,8520,5813,6941,9788
1299,2,2,1765,162,1,8520,5813,6941,9788
1300,2,2,1765,162,1,8520,5813,6941,9788
1301,2,2,1765,162,1,8520,5813,6941,9788
1302,2,2,1765,162,1,8520,5813,6941,9788
1303,2,2,1765,162,1,8520,5813,6941,9788
1304,2,2,1765,162,1,8520,5813,6941,9788
1305,2,2,1765,162,1,8520,5813,6941,9788
1306,2,2,1765,162,1,8520,5813,6941,9788
1307,2,2,1765,162,1,8520,5813,6941,9788
1308,2,2,1765,162,1,8520,5813,6941,9788
1309,2,2,1765,162,1,8520,5813,6941,9788
1310,2,2,1765,162,1,8520,5813,6941,9788
1311,2,2,1765,162,1,8520,5813,6941,9788
1312,2,2,1765,162,1,8520,5813,6941,9788
1313,2,2,1765,162,1,8520,5813,6941,9788
1314,2,2,1765,162,1,8520,5813,6941,9788
1315,2,2,1765,162,1,8520,5813,6941,9788
1316,2,2,1765,162,1,8520,5813,6941,9788
1317,2,2,1765,162,1,8520,5813,6941,9788
1318,2,2,1765,162,1,8520,5813,6941,9788
1319,2,2,1765,162,1,8520,5813,6941,9788
1320,-111.8125,-82,-1409,-72,128,-14801,-3854,-6372,-7370
1321,-110.1875,-82,-1194,-67,120,-12440,-3329,-5412,-6907
1322,-104.1875,-82,-567,-43,105,-10097,-2660,-2945,-5008
1323,-102.3125,-82,-301,-42,97,-7754,-2180,-2244,-4356
1324,-96.53125,-50,-111,11,82,-5916,-1335,-2037,-3332
1325,-91.90625,-50,409,112,74,-4434,219,-1801,-2277
1326,-84.46875,-50,753,303,59,-3240,1459,-762,-1218
1327,-83.71875,-50,753,333,59,-3482,1738,-824,-1021
1328,-78.5625,-43,1470,425,43,-1699,2336,48,-167
1329,-74.4375,-43,1840,636,36,1759,2445,868,3758
1330,-71.84375,-43,2519,572,28,2357,2369,1269,3855
1331,-68.84375,-32,2993,545,28,2376,3661,1016,4133
1332,-63,-30,4207,636,27,3176,3700,1186,4862
1333,-57.34375,-6,4920,614,19,4017,4242,2026,5524
1334,-51.9375,-6,5733,775,18,7029,6406,1700,8265
1335,-46.59375,-6,6117,882,18,7648,6119,1964,8333
1336,-43.1875,-6,6975,1023,18,7669,6469,2550,8271
1337,-37.90625,-6,7653,1154,10,7623,6022,4478,8180
1338,-36.1875,-6,7791,1184,9,7597,6187,4507,8137
1339,-32.9375,-6,7949,1240,9,7471,6763,4123,8092
1340,-29.15625,-6,8309,1473,1,7942,7495,4885,8836
1341,-25.71875,1,8533,1692,1,7953,7581,5183,8714
1342,-20.71875,2,9126,1747,1,9396,8322,5138,9040
1343,-16.25,2,8822,1865,1,9420,9000,5268,8937
1344,-11.25,2,8762,1848,1,9599,9221,5057,8731
1345,-9,2,9037,2128,1,9638,9353,5097,8491
1346,-6.96875,2,8975,2460,1,9704,9392,4909,8440
1347,-5.125,2,9002,2554,1,9784,9481,5234,8329
1348,-3.40625,2,8944,2559,1,9834,9507,5373,8183
1349,-3.3125,2,8944,2434,1,9834,9507,5373,8147
1350,-2.09375,2,8885,2711,1,9834,9484,5517,8151
1351,-1.875,2,8875,2814,1,9834,9486,5517,8169
1352,-1.6875,2,9162,2991,1,9914,9571,5659,8141
1353,-0.84375,2,9160,3114,1,9866,9593,5479,8039
1354,-0.625,2,9133,3164,1,9914,9587,5479,8095
1355,-0.15625,2,9086,3164,1,9914,9582,5265,8034
1356,-0.15625,2,9086,3164,1,9914,9582,5265,8034
1357,0.34375,2,9005,3205,1,9966,9352,5703,7957
1358,0.375,2,9005,3142,1,9966,9126,5601,7935
1359,0.375,2,9005,3142,1,9966,9126,5601,7935
1360,0.625,2,8965,3142,1,9966,9126,5815,7864
1361,0.84375,2,8936,3319,1,9966,9178,5815,7806
1362,1.09375,2,9228,3244,1,9985,9217,5867,7654
1363,1.15625,2,9186,3085,1,9985,8989,5581,7477
1364,1.1875,2,9171,2979,1,9985,8989,5741,7427
1365,1.25,2,9180,2825,1,9985,8766,5741,7260
1366,1.3125,2,9155,2629,1,9993,8564,5463,7062
1367,1.34375,2,9144,2564,1,9993,8564,5714,7009
1368,1.34375,2,9144,2564,1,9993,8564,5714,7009
1369,1.40625,2,9173,2371,1,9993,8343,5697,6868
1370,1.5,2,9175,2109,1,9999,8113,5728,6655
1371,1.6875,2,9131,2210,1,9999,8114,5540,6674
1372,1.6875,2,9131,2210,1,9999,8114,5540,6674
1373,1.6875,2,9131,2210,1,9999,8114,5540,6674
1374,1.75,2,9176,2049,1,9999,8114,5681,6531
1375,1.8125,2,9149,1853,1,9999,8122,5394,6272
1376,1.84375,2,9152,1772,1,9999,8122,5235,6220
1377,1.875,2,9144,1619,1,9999,7892,4957,6160
1378,1.9375,2,9144,1410,1,9999,7897,5196,6019
1379,1.96875,2,9160,1338,1,9999,7897,5068,5954
1380,2,2,9160,1257,1,9999,7909,5068,5847
1381,2,2,9160,1257,1,9999,7909,5068,5847
1382,2,2,9160,1257,1,9999,7909,5068,5847
1383,2,2,9160,1257,1,9999,7909,5068,5847
1384,2,2,9160,1257,1,9999,7909,5068,5847
1385,2,2,9160,1257,1,9999,7909,5068,5847
1386,2,2,9160,1257,1,9999,7909,5068,5847
1387,2,2,9160,1257,1,9999,7909,5068,5847
1388,2,2,9160,1257,1,9999,7909,5068,5847
1389,2,2,9160,1257,1,9999,7909,5068,5847
1390,2,2,9160,1257,1,9999,7909,5068,5847
1391,2,2,9160,1257,1,9999,7909,5068,5847
1392,2,2,9160,1257,1,9999,7909,5068,5847
1393,2,2,9160,1257,1,9999,7909,5068,5847
1394,2,2,9160,1257,1,9999,7909,5068,5847
1395,2,2,9160,1257,1,9999,7909,5068,5847
1396,2,2,9160,1257,1,9999,7909,5068,5847
1397,2,2,9160,1257,1,9999,7909,5068,5847
1398,2,2,9160,1257,1,9999,7909,5068,5847
1399,2,2,9160,1257,1,9999,7909,5068,5847
1400,2,2,9160,1257,1,9999,7909,5068,5847
1401,2,2,9160,1257,1,9999,7909,5068,5847
1402,2,2,9160,1257,1,9999,7909,5068,5847
1403,2,2,9160,1257,1,9999,7909,5068,5847
1404,2,2,9160,1257,1,9999,7909,5068,5847
1405,2,2,9160,1257,1,9999,7909,5068,5847
1406,2,2,9160,1257,1,9999,7909,5068,5847
1407,2,2,9160,1257,1,9999,7909,5068,5847
1408,2.28125,11,9157,1257,1,9999,7828,5068,5841
1409,2.28125,11,9157,1257,1,9999,7828,5068,5841
1410,2.28125,11,9157,1257,1,9999,7828,5068,5841
1411,2.28125,11,9157,1257,1,9999,7828,5068,5841
1412,2.28125,11,9157,1257,1,9999,7828,5068,5841
1413,2.28125,11,9157,1257,1,9999,7828,5068,5841
1414,2.28125,11,9157,1257,1,9999,7828,5068,5841
1415,2.28125,11,9157,1257,1,9999,7828,5068,5841
1416,2.28125,11,9157,1257,1,9999,7828,5068,5841
1417,2.28125,11,9157,1257,1,9999,7828,5068,5841
1418,2.28125,11,9157,1257,1,9999,7828,5068,5841
1419,2.28125,11,9157,1257,1,9999,7828,5068,5841
1420,2.28125,11,9157,1257,1,9999,7828,5068,5841
1421,2.5625,11,9157,1257,1,9999,7552,5125,5841
1422,2.5625,11,9157,1257,1,9999,7552,5125,5841
1423,2.84375,11,9175,1257,1,9999,7240,5027,5841
1424,3.125,11,9175,1261,1,9999,7154,5027,5841
1425,3.125,11,9175,1261,1,9999,7154,5027,5841
1426,3.125,11,9175,1261,1,9999,7154,5027,5841
1427,3.40625,11,9180,1261,1,10000,7052,5027,5841
1428,3.40625,11,9180,1261,1,10000,7052,5027,5841
1429,3.6875,11,9159,1261,1,10000,6740,4894,5850
1430,3.6875,11,9159,1261,1,10000,6740,4894,5850
1431,3.6875,11,9159,1261,1,10000,6740,4894,5850
1432,3.6875,11,9159,1261,1,10000,6740,4894,5850
1433,3.6875,11,9159,1261,1,10000,6740,4894,5850
1434,5.09375,11,9152,1207,1,10000,5182,4894,5843
1435,5.375,11,9140,1227,1,10000,4872,4894,5843
1436,5.65625,11,9115,1214,1,10000,4787,4894,5843
1437,5.9375,11,9114,1192,1,10000,4701,4894,5821
1438,6.5,11,9128,1170,1,10000,4077,4894,5819
1439,6.5,11,9128,1170,1,10000,4077,4894,5819
1440,-113.5,-80,-1500,-709,81,-17737,-5418,-3166,-3935
1441,-104.875,-80,-1,-320,65,-13834,-3612,-2594,-2857
1442,-101.875,-80,312,-305,64,-13521,-3326,-2281,-2232
1443,-100.90625,-70,1545,-16,65,-12631,-2793,-1241,-1540
1444,-99,-59,2815,475,57,-10262,-1656,362,-728
1445,-90.0625,-44,4841,1208,57,-7684,167,1588,146
1446,-77.34375,-26,4640,2791,50,-4602,2500,3213,1766
1447,-72.59375,-26,4485,3492,50,-3370,4305,3897,3264
1448,-68.8125,-26,4819,4366,49,-1877,5357,4556,4408
1449,-66.6875,-26,4756,4548,34,-1143,5392,4151,4436
1450,-63.3125,-26,5208,5560,34,1880,5815,4341,5081
1451,-59.40625,-26,5858,5931,33,2025,6122,4848,4881
1452,-52.8125,-26,6760,6823,32,4275,6950,4661,5016
1453,-50.65625,-26,8012,7454,32,6060,7792,5466,5655
1454,-44.4375,-14,8702,7906,32,6864,8756,6343,5536
1455,-40.15625,-14,9559,8747,16,8560,9644,6798,5576
1456,-35.78125,-1,9559,8135,16,8560,9644,6644,5754
1457,-31.90625,-1,9559,7802,8,8560,9644,6324,5766
1458,-26.40625,-1,9559,7757,8,8560,9644,6731,5947
1459,-24.5625,-1,9559,7528,8,8560,9644,6428,6230
1460,-20.5625,-1,10000,7184,1,10000,10000,6689,6895
1461,-16.53125,-1,10000,6922,1,10000,10000,6920,6969
1462,-14,-1,10000,6644,1,10000,10000,6176,6810
1463,-11.90625,-1,10000,6472,1,10000,10000,6347,6629
1464,-9.875,-1,10000,6540,1,10000,10000,5732,6459
1465,-7.34375,-1,10000,6783,1,10000,10000,5234,6258
1466,-5.84375,-1,10000,6994,1,10000,10000,4922,6123
1467,-3.78125,-1,10000,7568,1,10000,10000,4914,5946
1468,-3.53125,-1,10000,7792,1,10000,10000,4706,5912
1469,-2.90625,-1,10000,7882,1,10000,10000,4629,5844
1470,-2.15625,-1,10000,8027,1,10000,10000,4466,5828
1471,-1.84375,-1,10000,8013,1,10000,10000,4154,5769
1472,-1.40625,-1,10000,8428,1,10000,10000,4199,5760
1473,-1,-1,10000,8605,1,10000,10000,4314,5734
1474,-1,-1,10000,8605,1,10000,10000,4314,5734
1475,-1,-1,10000,8605,1,10000,10000,4314,5734
1476,-1,-1,10000,8605,1,10000,10000,4314,5734
1477,-1,-1,10000,8605,1,10000,10000,4314,5734
1478,-1,-1,10000,8605,1,10000,10000,4314,5734
1479,-1,-1,10000,8605,1,10000,10000,4314,5734
1480,-1,-1,10000,8605,1,10000,10000,4314,5734
1481,-1,-1,10000,8605,1,10000,10000,4314,5734
1482,-1,-1,10000,8605,1,10000,10000,4314,5734
1483,-1,-1,10000,8605,1,10000,10000,4314,5734
1484,-1,-1,10000,8605,1,10000,10000,4314,5734
1485,-1,-1,10000,8605,1,10000,10000,4314,5734
1486,-1,-1,10000,8605,1,10000,10000,4314,5734
1487,-1,-1,10000,8605,1,10000,10000,4314,5734
1488,-1,-1,10000,8605,1,10000,10000,4314,5734
1489,-1,-1,10000,8605,1,10000,10000,4314,5734
1490,-1,-1,10000,8605,1,10000,10000,4314,5734
1491,-1,-1,10000,8605,1,10000,10000,4314,5734
1492,-1,-1,10000,8605,1,10000,10000,4314,5734
1493,-1,-1,10000,8605,1,10000,10000,4314,5734
1494,-1,-1,10000,8605,1,10000,10000,4314,5734
1495,-1,-1,10000,8605,1,10000,10000,4314,5734
1496,-1,-1,10000,8605,1,10000,10000,4314,5734
1497,-1,-1,10000,8605,1,10000,10000,4314,5734
1498,-1,-1,10000,8605,1,10000,10000,4314,5734
1499,-1,-1,10000,8605,1,10000,10000,4314,5734
1500,-1,-1,10000,8605,1,10000,10000,4314,5734
1501,-1,-1,10000,8605,1,10000,10000,4314,5734
1502,-1,-1,10000,8605,1,10000,10000,4314,5734
1503,-1,-1,10000,8605,1,10000,10000,4314,5734
1504,-1,-1,10000,8605,1,10000,10000,4314,5734
1505,-1,-1,10000,8605,1,10000,10000,4314,5734
1506,-1,-1,10000,8605,1,10000,10000,4314,5734
1507,-1,-1,10000,8605,1,10000,10000,4314,5734
1508,-1,-1,10000,8605,1,10000,10000,4314,5734
1509,-1,-1,10000,8605,1,10000,10000,4314,5734
1510,-1,-1,10000,8605,1,10000,10000,4314,5734
1511,-1,-1,10000,8605,1,10000,10000,4314,5734
1512,-1,-1,10000,8605,1,10000,10000,4314,5734
1513,-1,-1,10000,8605,1,10000,10000,4314,5734
1514,-1,-1,10000,8605,1,10000,10000,4314,5734
1515,-1,-1,10000,8605,1,10000,10000,4314,5734
1516,-1,-1,10000,8605,1,10000,10000,4314,5734
1517,-1,-1,10000,8605,1,10000,10000,4314,5734
1518,-1,-1,10000,8605,1,10000,10000,4314,5734
1519,-1,-1,10000,8605,1,10000,10000,4314,5734
1520,-1,-1,10000,8605,1,10000,10000,4314,5734
1521,-1,-1,10000,8605,1,10000,10000,4314,5734
1522,-1,-1,10000,8605,1,10000,10000,4314,5734
1523,-1,-1,10000,8605,1,10000,10000,4314,5734
1524,-1,-1,10000,8605,1,10000,10000,4314,5734
1525,-1,-1,10000,8605,1,10000,10000,4314,5734
1526,-1,-1,10000,8605,1,10000,10000,4314,5734
1527,-1,-1,10000,8605,1,10000,10000,4314,5734
1528,-1,-1,10000,8605,1,10000,10000,4314,5734
1529,-1,-1,10000,8605,1,10000,10000,4314,5734
1530,-1,-1,10000,8605,1,10000,10000,4314,5734
1531,-1,-1,10000,8605,1,10000,10000,4314,5734
1532,-1,-1,10000,8605,1,10000,10000,4314,5734
1533,-1,-1,10000,8605,1,10000,10000,4314,5734
1534,-1,-1,10000,8605,1,10000,10000,4314,5734
1535,-1,-1,10000,8605,1,10000,10000,4314,5734
1536,-1,-1,10000,8605,1,10000,10000,4314,5734
1537,-1,-1,10000,8605,1,10000,10000,4314,5734
1538,-1,-1,10000,8605,1,10000,10000,4314,5734
1539,-1,-1,10000,8605,1,10000,10000,4314,5734
1540,-1,-1,10000,8605,1,10000,10000,4314,5734
1541,-1,-1,10000,8605,1,10000,10000,4314,5734
1542,-1,-1,10000,8605,1,10000,10000,4314,5734
1543,-1,-1,10000,8605,1,10000,10000,4314,5734
1544,-1,-1,10000,8605,1,10000,10000,4314,5734
1545,-1,-1,10000,8605,1,10000,10000,4314,5734
1546,-1,-1,10000,8605,1,10000,10000,4314,5734
1547,-1,-1,10000,8605,1,10000,10000,4314,5734
1548,-1,-1,10000,8605,1,10000,10000,4314,5734
1549,-1,-1,10000,8605,1,10000,10000,4314,5734
1550,-1,-1,10000,8605,1,10000,10000,4314,5734
1551,-1,-1,10000,8605,1,10000,10000,4314,5734
1552,-1,-1,10000,8605,1,10000,10000,4314,5734
1553,-1,-1,10000,8605,1,10000,10000,4314,5734
1554,-1,-1,10000,8605,1,10000,10000,4314,5734
1555,-1,-1,10000,8605,1,10000,10000,4314,5734
1556,-1,-1,10000,8605,1,10000,10000,4314,5734
1557,-1,-1,10000,8605,1,10000,10000,4314,5734
1558,-1,-1,10000,8605,1,10000,10000,4314,5734
1559,-1,-1,10000,8605,1,10000,10000,4314,5734
1560,-107.46875,-70,-5125,-6575,112,-14973,-3398,-1235,-4760
1561,-100.25,-67,-2474,-4637,97,-11914,-1981,-49,-3371
1562,-92.03125,-28,502,-1522,74,-8090,850,1760,-111
1563,-86.875,-18,658,-1640,74,-6617,2381,2651,738
1564,-78.09375,-18,251,-456,66,-5878,2461,4245,2440
1565,-72.84375,-18,1613,1187,58,-4733,3449,4238,3024
1566,-68.40625,-18,3265,2811,43,-1723,4839,5047,5586
1567,-65.25,-18,3281,4378,27,320,5722,5508,6627
1568,-58.8125,-13,4098,6061,19,1766,7929,5936,8122
1569,-54.5625,-2,5123,6260,11,2703,8065,6423,8294
1570,-49.53125,-2,5708,6690,10,3150,8389,6111,8771
1571,-40.375,0,6995,7975,2,4674,8906,6143,9123
1572,-29.375,0,8064,7943,2,7491,8852,5027,8882
1573,-26.9375,0,8143,7769,2,7701,8759,4652,8549
1574,-18.34375,0,8873,7857,1,8890,8703,4368,8437
1575,-12.96875,0,9372,8695,1,9375,8404,4060,7829
1576,-9.5,0,9687,8786,1,9687,7866,4124,7464
1577,-8.21875,0,9687,9092,1,9687,7815,4218,6855
1578,-5.4375,0,10000,9027,1,10000,8225,3791,6349
1579,-5.03125,0,10000,9076,1,10000,8287,3507,5598
1580,-5.03125,0,10000,9076,1,10000,8287,3507,5598
1581,-4.5625,0,10000,9103,1,10000,8353,3716,5753
1582,-4.09375,0,10000,9052,1,10000,8283,3091,5770
1583,-3.71875,0,10000,8987,1,10000,8340,3416,5870
1584,-3.3125,4,10000,9030,1,10000,8311,3663,5986
1585,-3.0625,4,10000,8929,1,10000,8269,3306,5878
1586,-2.875,4,10000,8940,1,10000,8320,3580,5963
1587,-2.375,4,10000,8940,1,10000,8470,3892,6378
1588,-2.25,4,10000,8950,1,10000,8455,4161,6614
1589,-1.4375,4,10000,8899,1,10000,8575,4331,7130
1590,-1.15625,4,10000,8849,1,10000,8474,4142,7366
1591,-0.9375,4,10000,9076,1,10000,8360,3977,7358
1592,-0.375,4,10000,8861,1,10000,8431,3662,6816
1593,0.125,4,10000,8792,1,10000,8446,3379,6673
1594,0.28125,4,10000,8792,1,10000,8402,3312,6911
1595,0.28125,4,10000,8792,1,10000,8402,3312,6911
1596,0.28125,4,10000,8792,1,10000,8402,3312,6911
1597,0.40625,4,10000,8748,1,10000,8390,3312,6789
1598,0.78125,4,10000,8781,1,10000,8479,3417,7072
1599,1.0625,4,10000,8695,1,10000,8488,3417,7169
1600,1.1875,4,10000,8690,1,10000,8488,3404,7167
1601,1.28125,4,10000,8690,1,10000,8512,3462,7246
1602,1.53125,4,10000,8547,1,10000,8576,3309,7060
1603,1.53125,4,10000,8547,1,10000,8576,3309,7060
1604,1.78125,4,10000,8530,1,10000,8731,3801,7464
1605,1.8125,4,10000,8555,1,10000,8687,3801,7523
1606,1.9375,4,10000,8505,1,10000,8680,3801,7458
1607,1.9375,4,10000,8505,1,10000,8680,3801,7458
1608,2.25,4,10000,8440,1,10000,8692,3687,7322
1609,2.625,4,10000,8298,1,10000,8795,3728,7070
1610,2.625,4,10000,8298,1,10000,8795,3728,7070
1611,2.75,4,10000,8216,1,10000,8767,3779,6963
1612,2.75,4,10000,8216,1,10000,8767,3779,6963
1613,3.125,4,10000,8161,1,10000,8637,3804,6716
1614,3.25,4,10000,8133,1,10000,8594,3709,6641
1615,3.25,4,10000,8133,1,10000,8594,3709,6641
1616,3.25,4,10000,8133,1,10000,8594,3709,6641
1617,3.25,4,10000,8133,1,10000,8594,3709,6641
1618,3.375,4,10000,8086,1,10000,8562,3546,6536
1619,3.375,4,10000,8086,1,10000,8562,3546,6536
1620,3.375,4,10000,8086,1,10000,8562,3546,6536
1621,3.5,4,10000,7991,1,10000,8581,3409,6410
1622,3.5,4,10000,7991,1,10000,8581,3409,6410
1623,3.5,4,10000,7991,1,10000,8581,3409,6410
1624,3.5,4,10000,7991,1,10000,8581,3409,6410
1625,3.75,4,10000,7835,1,10000,8551,3035,6187
1626,3.75,4,10000,7835,1,10000,8551,3035,6187
1627,3.875,4,10000,7835,1,10000,8497,3254,6147
1628,3.875,4,10000,7835,1,10000,8497,3254,6147
1629,3.875,4,10000,7835,1,10000,8497,3254,6147
1630,4,4,10000,7731,1,10000,8480,3092,6040
1631,4,4,10000,7731,1,10000,8480,3092,6040
1632,4,4,10000,7731,1,10000,8480,3092,6040
1633,4,4,10000,7731,1,10000,8480,3092,6040
1634,4,4,10000,7731,1,10000,8480,3092,6040
1635,4,4,10000,7731,1,10000,8480,3092,6040
1636,4,4,10000,7731,1,10000,8480,3092,6040
1637,4,4,10000,7731,1,10000,8480,3092,6040
1638,4,4,10000,7731,1,10000,8480,3092,6040
1639,4,4,10000,7731,1,10000,8480,3092,6040
1640,4,4,10000,7731,1,10000,8480,3092,6040
1641,4,4,10000,7731,1,10000,8480,3092,6040
1642,4,4,10000,7731,1,10000,8480,3092,6040
1643,4,4,10000,7731,1,10000,8480,3092,6040
1644,4,4,10000,7731,1,10000,8480,3092,6040
1645,4,4,10000,7731,1,10000,8480,3092,6040
1646,4,4,10000,7731,1,10000,8480,3092,6040
1647,4,4,10000,7731,1,10000,8480,3092,6040
1648,4,4,10000,7731,1,10000,8480,3092,6040
1649,4,4,10000,7731,1,10000,8480,3092,6040
1650,4,4,10000,7731,1,10000,8480,3092,6040
1651,4,4,10000,7731,1,10000,8480,3092,6040
1652,4,4,10000,7731,1,10000,8480,3092,6040
1653,4,4,10000,7731,1,10000,8480,3092,6040
1654,4,4,10000,7731,1,10000,8480,3092,6040
1655,4,4,10000,7731,1,10000,8480,3092,6040
1656,4,4,10000,7731,1,10000,8480,3092,6040
1657,4,4,10000,7731,1,10000,8480,3092,6040
1658,4,4,10000,7731,1,10000,8480,3092,6040
1659,4,4,10000,7731,1,10000,8480,3092,6040
1660,4,4,10000,7731,1,10000,8480,3092,6040
1661,4,4,10000,7731,1,10000,8480,3092,6040
1662,4,4,10000,7731,1,10000,8480,3092,6040
1663,4,4,10000,7731,1,10000,8480,3092,6040
1664,4,4,10000,7731,1,10000,8480,3092,6040
1665,4,4,10000,7731,1,10000,8480,3092,6040
1666,4,4,10000,7731,1,10000,8480,3092,6040
1667,4,4,10000,7731,1,10000,8480,3092,6040
1668,4,4,10000,7731,1,10000,8480,3092,6040
1669,4,4,10000,7731,1,10000,8480,3092,6040
1670,4,4,10000,7731,1,10000,8480,3092,6040
1671,4,4,10000,7731,1,10000,8480,3092,6040
1672,4,4,10000,7731,1,10000,8480,3092,6040
1673,4,4,10000,7731,1,10000,8480,3092,6040
1674,4,4,10000,7731,1,10000,8480,3092,6040
1675,4,4,10000,7731,1,10000,8480,3092,6040
1676,4,4,10000,7731,1,10000,8480,3092,6040
1677,4,4,10000,7731,1,10000,8480,3092,6040
1678,4,4,10000,7731,1,10000,8480,3092,6040
1679,4,4,10000,7731,1,10000,8480,3092,6040
1680,-111.4375,-58,-4515,388,89,-8543,-1881,1134,-780
1681,-100.15625,-57,-4782,-643,66,-6967,-280,484,595
1682,-88.09375,-9,-2848,-112,66,-5904,1792,-451,1399
1683,-77.46875,-9,611,3937,35,-3137,4138,-454,3770
1684,-69.53125,-7,1599,4519,27,-181,4719,426,3981
1685,-65.1875,-7,1837,4109,20,-338,5520,527,4653
1686,-57.53125,-5,3154,4190,12,962,5975,1155,3919
1687,-52.03125,-5,4099,4309,4,3048,6899,3152,4229
1688,-44.09375,-5,5349,5326,3,4586,7106,3448,4890
1689,-41.40625,-5,5587,5336,3,5584,7166,3723,5678
1690,-28.875,0,8062,7419,2,7274,7131,4063,5233
1691,-24.4375,0,7988,7840,2,8270,7724,3854,5821
1692,-14.28125,0,8926,7516,1,9208,7886,3912,5713
1693,-9.75,0,9243,8222,1,9584,7912,3134,6022
1694,-7.59375,0,9555,8352,1,9820,7916,3363,6324
1695,-5.5625,0,9727,8408,1,9994,8355,3312,6307
1696,-5.03125,0,9727,8335,1,9994,8214,3547,6169
1697,-4.53125,0,9713,8311,1,9992,8223,3357,6361
1698,-4.0625,0,9771,8447,1,9993,8266,3501,6615
1699,-3.25,0,9771,8850,1,9993,8635,3742,7325
1700,-3,0,9771,8998,1,9994,8782,3742,7639
1701,-1.5,0,9839,9428,1,9995,9183,4432,8597
1702,-0.75,0,9990,9741,1,10000,9280,5029,9475
1703,-0.25,0,10000,9980,1,10000,9417,4988,9898
1704,-0.03125,0,10000,9980,1,10000,9599,4988,9898
1705,-0.03125,0,10000,9980,1,10000,9599,4988,9898
1706,-0.03125,0,10000,9980,1,10000,9599,4988,9898
1707,-0.03125,0,10000,9980,1,10000,9599,4988,9898
1708,-0.03125,0,10000,9980,1,10000,9599,4988,9898
1709,-0.03125,0,10000,9980,1,10000,9599,4988,9898
1710,-0.03125,0,10000,9980,1,10000,9599,4988,9898
1711,-0.03125,0,10000,9980,1,10000,9599,4988,9898
1712,-0.03125,0,10000,9980,1,10000,9599,4988,9898
1713,0,0,10000,9997,1,10000,9736,4988,9963
1714,0,0,10000,9997,1,10000,9736,4988,9963
1715,0,0,10000,9997,1,10000,9736,4988,9963
1716,0,0,10000,9997,1,10000,9736,4988,9963
1717,0,0,10000,9997,1,10000,9736,4988,9963
1718,0,0,10000,9997,1,10000,9736,4988,9963
1719,0,0,10000,9997,1,10000,9736,4988,9963
1720,0,0,10000,9997,1,10000,9736,4988,9963
1721,0,0,10000,9997,1,10000,9736,4988,9963
1722,0,0,10000,9997,1,10000,9736,4988,9963
1723,0,0,10000,9997,1,10000,9736,4988,9963
1724,0,0,10000,9997,1,10000,9736,4988,9963
1725,0,0,10000,9997,1,10000,9736,4988,9963
1726,0,0,10000,9997,1,10000,9736,4988,9963
1727,0,0,10000,9997,1,10000,9736,4988,9963
1728,0,0,10000,9997,1,10000,9736,4988,9963
1729,0,0,10000,9997,1,10000,9736,4988,9963
1730,0,0,10000,9997,1,10000,9736,4988,9963
1731,0,0,10000,9997,1,10000,9736,4988,9963
1732,0,0,10000,9997,1,10000,9736,4988,9963
1733,0,0,10000,9997,1,10000,9736,4988,9963
1734,0,0,10000,9997,1,10000,9736,4988,9963
1735,0,0,10000,9997,1,10000,9736,4988,9963
1736,0,0,10000,9997,1,10000,9736,4988,9963
1737,0,0,10000,9997,1,10000,9736,4988,9963
1738,0,0,10000,9997,1,10000,9736,4988,9963
1739,0,0,10000,9997,1,10000,9736,4988,9963
1740,0,0,10000,9997,1,10000,9736,4988,9963
1741,0,0,10000,9997,1,10000,9736,4988,9963
1742,0,0,10000,9997,1,10000,9736,4988,9963
1743,0,0,10000,9997,1,10000,9736,4988,9963
1744,0,0,10000,9997,1,10000,9736,4988,9963
1745,0,0,10000,9997,1,10000,9736,4988,9963
1746,0,0,10000,9997,1,10000,9736,4988,9963
1747,0,0,10000,9997,1,10000,9736,4988,9963
1748,0,0,10000,9997,1,10000,9736,4988,9963
